Page,Impressions,Clicks,CTR,Avg. position
http://propertymap.info/project/Team-Taurus-De-Ja-Vu-Rajarhat-Kolkata,<10,<10,-,1.0
http://propertymap.info/project/ramprastha-rise-dwarka-expressway-gurgaon,<10,<10,-,5.8
http://propertymap.info/project/Gulmohur-Enclave-Indirapuram-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/PropertyQuestionAnswer,<10,<10,-,1.0
http://propertymap.info/builder/Ansal-Housing-And-Construction-Ltd,<10,<10,-,1.0
http://propertymap.info/builder/shri-group,<10,<10,-,1.0
http://propertymap.info/builder/Gnine Colonizers & Developers Pvt Ltd,<10,<10,-,1.0
http://propertymap.info/project/puri-diplomatic-greens-dwarka-expressway-gurgaon,<10,<10,-,38
http://propertymap.info/project/westend-pataudi-road-gurgaon,<10,<10,-,1.0
http://propertymap.info/project/The-Orchards-Sector-131-Noida,<10,<10,-,1.0
http://propertymap.info/project/Vakil-En-Casa-Electronic-City-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/tulip-purple-sector-69-gurgaon,<10,<10,-,5.3
http://propertymap.info/project/Nandi-Belle-Vue-Devanahalli-Bangalore,<10,<10,-,1.0
http://propertymap.info/builder/RHPD-Group-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/project/Teerth-Towers-Baner-Wakad-Area-Pune,<10,<10,-,7.5
http://propertymap.info/project/the-forest-spa-sector-93b-noida,<10,<10,-,1.0
http://propertymap.info/project/Sahara-City-Home-NH-3-Indore,<10,<10,-,1.0
http://propertymap.info/project/Samarpan-Exotica-Borivali-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Vasant-Oasis-Bandra---Andheri-Mumbai,<10,<10,-,19
http://propertymap.info/builder/kdp-buildwell-private-limited,<10,<10,-,1.0
http://propertymap.info/project/kube-sector-128-noida,<10,<10,-,1.0
http://propertymap.info/project/Add-Albatross-OMR-IT-Corridor-Chennai,<10,<10,-,1.0
http://propertymap.info/project/Artha-Green-Ville-Electronic-City-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/aura-phase-4-dwarka-expressway-gurgaon,<10,<10,-,1.0
http://propertymap.info/project/RNA-Grande-Goregaon--Borivali-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Pride-Pristine-Electronic-City-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/aditya-white-cottage-nh-24-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/The-Forest-Spa-Sector-93B-Noida,<10,<10,-,1.0
http://propertymap.info/project/INXT-FlOORS-New-Gurgaon-Gurgaon,<10,<10,-,16
http://propertymap.info/project/vedas-dwarka-expressway-gurgaon,<10,<10,-,12
http://propertymap.info/project/red-apple-homez-rajnagar-extn-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Stellar-MI-Legacy-Zeta-1-Greater-Noida,<10,<10,-,1.0
http://propertymap.info/project/Vinay-Unique-Homes-Virar-Mumbai,<10,<10,-,1.0
http://propertymap.info/builder/ChandraKantha Builders & Developers,<10,<10,-,1.0
http://propertymap.info/project/value-infra-skywalks-rajnagar-extn-ghaziabad,<10,<10,-,7.0
http://propertymap.info/builder/Devika-Promoters-and-Builders,<10,<10,-,1.0
http://propertymap.info/project/Ramky-One-North-Phase-2-Yelahanka-Bangalore,<10,<10,-,1.0
http://propertymap.info/builder/Raycon Builders & Developers,<10,<10,-,1.0
http://propertymap.info/data/pdf/MAscot-Manorath-Sector-16-Greater-Noida.pdf,<10,<10,-,1.0
http://propertymap.info/project/Godrej-Prakriti-Phase-3-BT-Road-Kolkata,<10,<10,-,1.0
http://propertymap.info/project/Supertech-Albaria-Noida-Extension-Greater-Noida,<10,<10,-,29
http://propertymap.info/project/Man-Opus-Dahisar-&-Beyond-Mumbai,<10,<10,-,14
http://propertymap.info/project/homes121-sector-121-noida,<10,<10,-,1.0
http://propertymap.info/project/SJR-Trillium-Electronic-City-Bangalore,<10,<10,-,1.0
http://propertymap.info/builder/skm-refcon-private-limited,<10,<10,-,1.0
http://propertymap.info/project/Adani-Shantigram-Water-Lily-Dudeshwar-Road-Ahmedabad,<10,<10,-,14
http://propertymap.info/project/greenview-heights--rajnagar-extn-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Bhagtani-Riyo-Mira-Road-Mumbai,<10,<10,-,24
http://propertymap.info/project/shubhkamna-lords-sector-79-noida,<10,<10,-,1.0
http://propertymap.info/data/pdf/parsvnath-exotica-mohan-nagar-ghaziabad.pdf,<10,<10,-,1.0
http://propertymap.info/project/Kumar-Shantiniketan-Phase-Pashan-1,<10,<10,-,1.0
http://propertymap.info/project/Supertech-Grand-Circuit-Yamuna-Expressway,<10,<10,-,27
http://propertymap.info/project/Indiabulls-Greens-Panvel-Vashi---Panvel-Mumbai,<10,<10,-,1.0
http://propertymap.info/builder/Mehak-Infrastructure-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/project/violet-southern-periphery-road-gurgaon,<10,<10,-,9.9
http://propertymap.info/project/la-premiere-sector-124-noida,<10,<10,-,9.3
http://propertymap.info/builder/MBR Builders & Promoters,<10,<10,-,1.0
http://propertymap.info/project/Kolkata-West-Heights-Kona-Expressway-Kolkata,<10,<10,-,1.0
http://propertymap.info/project/Omkar-Vayu-South-Mumbai-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/DLF-Bella-Greens-Banerghatta-Road-Bangalore,<10,<10,-,24
http://propertymap.info/project/Hiranandani-The-Cottages-Devanahalli-Bangalore,<10,<10,-,13
http://propertymap.info/builder/Kovilakam Builders & Developers,<10,<10,-,1.0
http://propertymap.info/project/value-infra-skywalks--rajnagar-extn-ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/Supertech Limited,<10,<10,-,1.0
http://propertymap.info/project/SNN-Raj-Serenity-Banerghatta-Road-Bangalore,<10,<10,-,5.3
http://propertymap.info/builder/Sikka-Group,<10,<10,-,1.0
http://propertymap.info/project/vatika-gurgaon-21-new-gurgaon-gurgaon,<10,<10,-,1.0
http://propertymap.info/project/Meghdutam-Sector-50-Noida,<10,<10,-,4.2
http://propertymap.info/builder/Dwarkadham Builders & Developers,<10,<10,-,1.0
http://propertymap.info/builder/Vastuvedik Colonizer &  Developers Pvt Ltd,<10,<10,-,1.0
http://propertymap.info/project/Lifestyle-City-Dombivali---Kalyan-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Celestial-City-Hinjewadi-Pune,<10,<10,-,1.0
http://propertymap.info/project/Shalimar-City-Indirapuram-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/the-residences-sector-117-noida,<10,<10,-,1.0
http://propertymap.info/builder/Paras-Buildtech-India-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/Data/Images_SocietyLogo/203.jpg,<10,<10,-,1.0
http://propertymap.info/builder/FOUNDATIONS Developers & Promoters,<10,<10,-,1.0
http://propertymap.info/project/Vinay-Unique-Gardens-Virar-Mumbai,<10,<10,-,5.5
http://propertymap.info/data/pdf/mahagun-moderne-sector-50-noida.pdf,<10,<10,-,1.0
http://propertymap.info/project/Tata-Ariana-NH-5-Bhubaneshwar,<10,<10,-,1.0
http://propertymap.info/builder/JKG-Construction-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/builder/Javin-Construction-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/project/South-Park-Southern-Periphery-Road-Gurgaon,<10,<10,-,6.0
http://propertymap.info/Data/Images_Society/317_1.jpg,<10,<10,-,1.0
http://propertymap.info/project/ifi-model-town--lal-kuan-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Century-Saras-Yelahanka-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/Hoysala-Broxia-Devanahalli-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/aditya-world-city-indirapuram-ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/Vishwakarma Builders & Developers Pvt Ltd,<10,<10,-,1.0
http://propertymap.info/project/Sagar-City-Bandra---Andheri-Mumbai,<10,<10,-,1.0
http://propertymap.info/builder/AJS-Builders-Limited,<10,<10,-,1.0
http://propertymap.info/builder/Malkhare Builders & Developers Pvt Ltd,<10,<10,-,1.0
http://propertymap.info/MapCanvas.aspx?SocietyName=Ashiana%20Le%20Residency,<10,<10,-,1.0
http://propertymap.info/project/Aster-Park-Yelahanka-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/Konark-Eureka-Kharadi-Pune,<10,<10,-,1.0
http://propertymap.info/project/Kul-Scapes-Kharadi-Pune,<10,<10,-,1.0
http://propertymap.info/project/grand-ajnara-heritage-sector-74-noida,<10,<10,-,1.0
http://propertymap.info/project/Kensington-Park-plot-phase-I-Sector-128-Noida,<10,<10,-,1.0
http://propertymap.info/project/ceyane-tower-noida-expressway-noida,<10,<10,-,1.0
http://propertymap.info/project/Marg-Savithanjali-OMR-IT-Corridor-Chennai,<10,<10,-,1.0
http://propertymap.info/project/Orris-Curiocity-Yamuna-Expressway-Greater-Noida,<10,<10,-,6.0
http://propertymap.info/project/Bakeri-Samarana-Makarba-Road-Ahmedabad,<10,<10,-,1.0
http://propertymap.info/project/dreamland-city-dadri-road-ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/Bren Corpation (SJR Group),<10,<10,-,1.0
http://propertymap.info/project/milan-dronagiri--vasundhara-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Purva-Skywood-Sarjapura---ORR-Bangalore,<10,<10,-,2.6
http://propertymap.info/project/Saarrthi-Satin-Hills-Bavdhan-Pune,<10,<10,-,1.0
http://propertymap.info/project/Gaurav-Iconic-Goregaon-Mumbai,<10,<10,-,5.3
http://propertymap.info/builder/Mahagun-India-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/builder/panchsheel-buildtech-pvt-ltd,<10,<10,-,1.0
http://propertymap.info/project/piyush-blossom-valley-indirapuram-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Supertech-Grand-Circuit-Noida-Expressway-Noida,<10,<10,-,9.8
http://propertymap.info/project/Rajyan-Apartments-Indirapuram-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Mahindra-Chloris-Sector-19-Faridabad,<10,<10,-,1.0
http://propertymap.info/builder/Meghmallar Estates & Services Pvt Ltd,<10,<10,-,5.0
http://propertymap.info/project/Adani-Pratham-Sardar-Patel-Ring-Road-Ahmedabad,<10,<10,-,7.7
http://propertymap.info/builder/BPTP Limited,<10,<10,-,1.0
http://propertymap.info/project/Golflinks-Dombivali---Kalyan-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/SG-Trade-Center-Vasundhara-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Nitesh-One-Hyde-Park-Banerghatta-Road-Bangalore,<10,<10,-,17
http://propertymap.info/project/Nirvava-Floors-Kona-Expressway-Kolkata,<10,<10,-,1.0
http://propertymap.info/project/Deeshari-Estate-E-M-Bye-Pass-Kolkata,<10,<10,-,1.0
http://propertymap.info/project/the-grand-arch-golf-course-extn-road-gurgaon,<10,<10,-,32
http://propertymap.info/project/v3s-indralok-indirapuram-ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/Creative Environs Builders & Developers,<10,<10,-,1.0
http://propertymap.info/Data/Images_Society/347_2.jpg,<10,<10,-,1.0
http://propertymap.info/project/Windsor-Shelters-Maple-Woodz-Wagholi-Pune,<10,<10,-,1.0
http://propertymap.info/project/Orbit-Enclave-South-Mumbai-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/mgi-mapple-rajnagar-extn-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/shubhkamna-legend-noida-expressway-noida,<10,<10,-,3.3
http://propertymap.info/data/pdf/cleo-county-sector-121-noida.pdf,<10,<10,-,1.0
http://propertymap.info/project/Gulmohur-Tower-Chiranjeev-Vihar-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Hoysala-Infantry-Towers-Sanjay-Nagar-Bangalore,<10,<10,-,3.0
http://propertymap.info/project/Nirvana-Country-II-Southern-Periphery-Road-Gurgaon,<10,<10,-,1.0
http://propertymap.info/project/DLF-Gardencity-Phase-II-NH-3-Indore,<10,<10,-,1.0
http://propertymap.info/project/gold-cost-crossing-republic-ghaziabad,<10,<10,-,340
http://propertymap.info/project/ats-triumph-sector-104-gurgaon,<10,<10,-,1.0
http://propertymap.info/project/Nimbus-Express-Park-View-Sector-Chi-Greater-Noida,<10,<10,-,6.4
http://propertymap.info/project/DN-OxyPark-Puri-Bhubaneshwar,<10,<10,-,9.7
http://propertymap.info/project/Greenfield-City-Behala-Kolkata,<10,<10,-,25
http://propertymap.info/project/French-Arcade-Kausambi-Ghaziabad,<10,<10,-,16
http://propertymap.info/project/rishabh-cloud9-towers-indirapuram-ghaziabad,<10,<10,-,3.9
http://propertymap.info/builder/Keltech-Infrastructure-Ltd,<10,<10,-,1.0
http://propertymap.info/project/Splendid-Square-Viman-Nagar-Pune,<10,<10,-,6.3
http://propertymap.info/project/Kumar-Purab-Magarpatta-Road-Pune,<10,<10,-,1.0
http://propertymap.info/Data/Images_ApartmentType/132.gif,<10,<10,-,4.0
http://propertymap.info/builder/MK Builders & Developers,<10,<10,-,1.0
http://propertymap.info/builder/Stay Green Builders & Developers India Pvt Ltd,<10,<10,-,1.0
http://propertymap.info/project/Salarpuria-Gold-Summit-Hennur-Road-Bangalore,<10,<10,-,6.2
http://propertymap.info/data/pdf/supertech-ecociti-noida-expressway-noida.pdf,<10,<10,-,29
http://propertymap.info/Data/Images_LayoutPlan/1796.jpg,<10,<10,-,1.0
http://propertymap.info/builder/terraspace,<10,<10,-,1.0
http://propertymap.info/builder/Beeba Builders & Developers P Ltd,<10,<10,-,1.0
http://propertymap.info/project/21st-Milestone-Residency-Indirapuram-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Palm-Villas-OMR-IT-Corridor-Chennai,<10,<10,-,1.0
http://propertymap.info/project/Fresco-Sector-50-Gurgaon,<10,<10,-,1.0
http://propertymap.info/project/Aman-Sector-151-Noida,<10,<10,-,1.0
http://propertymap.info/project/unihomes-fng-expressway-noida,<10,<10,-,22
http://propertymap.info/builder/Shree Swaminarayan Developers & Contractors,<10,<10,-,1.0
http://propertymap.info/project/Salarpuria-Sattva-Greenage-Phase-II-Hosur-Road-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/Kube-Sector-128-Noida,<10,<10,-,11
http://propertymap.info/builder/propzone,<10,<10,-,1.0
http://propertymap.info/project/gurgaon-next-plots-new-gurgaon-gurgaon,<10,<10,-,5.4
http://propertymap.info/kml/Ajnara-Enclave-Chander-Nagar-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/Kiran Creators & Developers,<10,<10,-,1.0
http://propertymap.info/project/park-sarene-phase-ii-dwarka-expressway-gurgaon,<10,<10,-,1.0
http://propertymap.info/project/Skytracks-Sector-25-Yamuna-Expressway,<10,<10,-,1.0
http://propertymap.info/project/Century-Eden-Yelahanka-Bangalore,<10,<10,-,26
http://propertymap.info/project/prateek-wisteria-sector-77-noida,<10,<10,-,26
http://propertymap.info/project/Shipra-Srishti-Indirapuram-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/kml/Godrej-Garden-City-Chandolia-Ahmedabad,<10,<10,-,1.0
http://propertymap.info/builder/sunworld-infrastructure-ltd,<10,<10,-,1.0
http://propertymap.info/project/Cosmos-Jewels-Thane-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Sobha-Eternia-Sarjapura---ORR-Bangalore,<10,<10,-,38
http://propertymap.info/builder/Shreya Developwell Pvt Ltd,<10,<10,-,1.0
http://propertymap.info/project/Sobha-Marvella-Sarjapura---ORR-Bangalore,<10,<10,-,31
http://propertymap.info/project/Neumec-Elegance-Dombivali---Kalyan-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Kalypso-Court-Noida-Expressway-Noida,<10,<10,-,3.0
http://propertymap.info/builder/victory-infratech-pvt-ltd,<10,<10,-,23
http://propertymap.info/kml/Grand-Ajnara-Heritage-Sector-74-Noida,<10,<10,-,1.0
http://propertymap.info/project/Kumar-Primavera-Kalyaninagar-Pune,<10,<10,-,20
http://propertymap.info/project/oxy-homez-indirapuram-ghaziabad,<10,<10,-,9.2
http://propertymap.info/project/Orchid-Ozone-Dahisar-&-Beyond-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Uniworld-Gardens-FNG-Expressway-Noida,<10,<10,-,1.0
http://propertymap.info/project/utopia-studio-noida-expressway-noida,<10,<10,-,1.0
http://propertymap.info/project/sarvottam-shri-indirapuram-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Sterling-Shalom-Phase-2-Whitefield-Bangalore,<10,<10,-,15
http://propertymap.info/project/supertech-orb-noida-sector-74-noida,<10,<10,-,29
http://propertymap.info/project/Sai-Spring-Khargarh-Mumbai,<10,<10,-,1.0
http://propertymap.info/data/pdf/newtech-la-galaxia-sector-chi-greater-noida.pdf,<10,<10,-,1.0
http://propertymap.info/project/Ajmera-Zeon-Kurla---Chembur-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/moti-residency-indirapuram-ghaziabad,<10,<10,-,44
http://propertymap.info/PropertyNews,<10,<10,-,14
http://propertymap.info/builder/nirala-developers-pvt-ltd,<10,<10,-,1.0
http://propertymap.info/project/Pride-Panorama-Pashan-Pune,<10,<10,-,1.0
http://propertymap.info/project/Anugraha-Green-Ville-Jigani-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/ratan-venus--rajnagar-extn-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/signature-apartments-loni-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Marvel-Isola-NIBM-Kondwa-Pune,<10,<10,-,1.0
http://propertymap.info/project/Tulip-White-Sector-70-Gurgaon,<10,<10,-,7.9
http://propertymap.info/project/Brizo-Residency-Kurla---Chembur-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Neumec-Crescent-Aria-Mahalaxmi-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Lanco-Hills-Gachibowli-Hyderabad,<10,<10,-,1.0
http://propertymap.info/project/mapsko-casa-bella-new-gurgaon-gurgaon,<10,<10,-,6.3
http://propertymap.info/builder/vatika-group,<10,<10,-,1.0
http://propertymap.info/project/mantra-meadows--ghaziabad,<10,<10,-,58
http://propertymap.info/project/Aura-Chimera-NH-58-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Apple-Height--Rajnagar-Extn-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/amgeco,<10,<10,-,1.0
http://propertymap.info/builder/ncr-group,<10,<10,-,48
http://propertymap.info/builder/Jai Matadi Engineers & Constructions Pvt Ltd,<10,<10,-,1.0
http://propertymap.info/project/lotus-zing-noida-expressway-noida,<10,<10,-,46
http://propertymap.info/project/Unnati-The-Aranya-Sector-119-Noida,<10,<10,-,24
http://propertymap.info/project/ebony-greens-gt-road-ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/Ishya properties & Esveegee Realty,<10,<10,-,1.0
http://propertymap.info/project/dlf-garden-city-gurgaon-new-gurgaon-gurgaon,<10,<10,-,62
http://propertymap.info/project/uninav-heights-rajnagar-extn-ghaziabad,<10,<10,-,12
http://propertymap.info/Images/ImageNotAvl.jpg,<10,<10,-,1.0
http://propertymap.info/project/mahagun-morpheus-sector-50-noida,<10,<10,-,1.0
http://propertymap.info/project/Arihant-Esta-Mogappair-Chennai,<10,<10,-,1.0
http://propertymap.info/Data/Images_ApartmentType/5447.jpg,<10,<10,-,1.0
http://propertymap.info/project/dreamland-the-willows--crossing-republic-ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/ats-infrastructure-ltd,<10,<10,-,1.0
http://propertymap.info/project/lotus-panache-noida-expressway-noida,<10,<10,-,1.0
http://propertymap.info/builder/Prateek-Buildtech-India-Pvt-Ltd,<10,<10,-,1.0
http://propertymap.info/project/Utopia-Studio-Noida-Expressway-Noida,<10,<10,-,7.0
http://propertymap.info/builder/Shinde & Shinde  Builders & Contractors,<10,<10,-,1.0
http://propertymap.info/project/Prestige-Misty-Waters-Hebbal-Road-Bangalore,<10,<10,-,64
http://propertymap.info/builder/Ojas Associates Builders & Developers,<10,<10,-,1.0
http://propertymap.info/project/wish-town-plots-noida-expressway-noida,<10,<10,-,1.0
http://propertymap.info/project/rudra-sera-bella-indirapuram-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/raheja-aranya-city-sohna-road-gurgaon,<10,<10,-,1.0
http://propertymap.info/project/Vedantam-Minaret-Vaishali-Ghaziabad,<10,<10,-,3.2
http://propertymap.info/project/Zircon-and-Amethyst-Ghatkopar---Mulund-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/kensington-boulevard-noida-expressway-noida,<10,<10,-,1.0
http://propertymap.info/project/Ecovillage-3-Noida-Extension-Greater-Noida,<10,<10,-,110
http://propertymap.info/project/The-Lake-District-NIBM-Kondwa-Pune,<10,<10,-,1.0
http://propertymap.info/project/park-view-grand-spa-sector-81-gurgaon,<10,<10,-,1.0
http://propertymap.info/project/Hoysala-Ace-Sahakar-Nagar-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/Bramha-Kalyaninagar-F,<10,<10,-,18
http://propertymap.info/project/Oasis-Venetia-Heights-Greater-Noida,<10,<10,-,1.0
http://propertymap.info/project/geoworks-1000-trees-dwarka-expressway-gurgaon,<10,<10,-,1.0
http://propertymap.info/project/Gaur-Global-Village-Crossing-Republic-Ghaziabad,<10,<10,-,17
http://propertymap.info/builder/Kishor Developers Promoter & Builders,<10,<10,-,1.0
http://propertymap.info/project/Saket-Callipolis-Sarjapura---ORR-Bangalore,<10,<10,-,38
http://propertymap.info/project/Purva-Whitehall-Sarjapura---ORR-Bangalore,<10,<10,-,30
http://propertymap.info/project/Planet-NX-Khargarh-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Pride-Crosswinds-Banerghatta-Road-Bangalore,<10,<10,-,26
http://propertymap.info/project/Nirmal-Galaxy-Ghatkopar---Mulund-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Rajwada-Blues-E-M-Bye-Pass-Kolkata,<10,<10,-,1.0
http://propertymap.info/project/Amarpali-Village-Indirapuram-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/realcraft-ryne-yamuna-expressway-greater-noida,<10,<10,-,1.0
http://propertymap.info/project/Windsor-and-Nova-Indirapuram-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/gardenia-glory-noida-expressway-noida,<10,<10,-,16
http://propertymap.info/project/platinum-321-rajnagar-extn-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Pacifica-Aurum-OMR-IT-Corridor-Chennai,<10,<10,-,36
http://propertymap.info/project/savfab-jasmine-grove--nh-24-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Bhumika-Residency-Kalamboli-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Ansal-API-Fernhill-Pataudi-Road-Gurgaon,<10,<10,-,13
http://propertymap.info/project/Kumar-Palmcrest-Undri-Pune,<10,<10,-,1.0
http://propertymap.info/data/pdf/mascot-manorath-sector-16-greater-noida.pdf,<10,<10,-,1.0
http://propertymap.info/project/Newtech-La-Galaxia-Sector-Chi-Greater-Noida,<10,<10,-,7.8
http://propertymap.info/builder/galaxy-dream-home-developers-pvt-ltd,<10,<10,-,1.0
http://propertymap.info/builder/Omaxe-Construction-Ltd,<10,<10,-,1.0
http://propertymap.info/builder/Prateek Buildtech India Pvt Ltd,<10,<10,-,1.0
http://propertymap.info/project/Prestige-Hillside-Retreat-Nandi-Hills-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/twin-tower-sector-50-noida,<10,<10,-,1.0
http://propertymap.info/property-price-trend-graph/sector_143-noida,<10,<10,-,1.0
http://propertymap.info/project/DLF-the-Primus-NH-8-Gurgaon,<10,<10,-,1.0
http://propertymap.info/project/kosmos-noida-expressway-noida,<10,<10,-,1.0
http://propertymap.info/project/Sera-Bella-Indirapuram-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Sahara-Grace-Cuttack-Road-Bhubaneshwar,<10,<10,-,7.5
http://propertymap.info/project/Magun-Manor-Sector-50-Noida,<10,<10,-,1.0
http://propertymap.info/project/blossom-greens-sector-143-noida,<10,<10,-,49
http://propertymap.info/project/Royal-Greens-Pataudi-Road-Gurgaon,<10,<10,-,32
http://propertymap.info/project/vvip-addresses-raj-nagar-extn-ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/Hoysala-Corpus-Devanahalli-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/Godrej-Frontier-Sector-80-Gurgaon,<10,<10,-,1.0
http://propertymap.info/project/ats-one-hamlet-sector-104-noida,<10,<10,-,13
http://propertymap.info/builder/Adani-Group,<10,<10,-,1.0
http://propertymap.info/project/Aquaria-Grande-Goregaon--Borivali-Mumbai,<10,<10,-,31
http://propertymap.info/project/Gulsan-Vivante-Sector-137-Noida,<10,<10,-,19
http://propertymap.info/project/Marvel-Arista-MG-Road-Bangalore,<10,<10,-,1.0
http://propertymap.info/project/Amrapali-Titanium-Sector-119-Noida,<10,<10,-,1.0
http://propertymap.info/builder/Sikka Group,<10,<10,-,1.0
http://propertymap.info/project/unitech-the-residences-sector-117-noida,<10,<10,-,1.0
http://propertymap.info/data/pdf/ceyane-tower-noida-expressway-noida.pdf,<10,<10,-,1.0
http://propertymap.info/project/Unitech-Aspen-Greens-Mohali-Chandigarh,<10,<10,-,3.2
http://propertymap.info/builder/Ascent-Buildtech-Pvt-Limited,<10,<10,-,1.0
http://propertymap.info/builder/Grandtech Builders & Developers Pvt Ltd,<10,<10,-,1.0
http://propertymap.info/project/Lodha-Bellezza-Kukatpally-Hyderabad,<10,<10,-,31
http://propertymap.info/project/Space-Clubtown-Courtyard-Rajarhat-Kolkata,<10,<10,-,11
http://propertymap.info/project/Oxford-Suites-Noida-Extension-Noida,<10,<10,-,1.0
http://propertymap.info/project/La-Montana-Ravet-Pune,<10,<10,-,1.0
http://propertymap.info/project/Unihomes-Chennai-OMR-IT-Corridor-Chennai,<10,<10,-,130
http://propertymap.info/builder/divyansh-promoters-&-developers-pvt-ltd,<10,<10,-,1.0
http://propertymap.info/builder/GBM Developers & Promoters Pvt Ltd,<10,<10,-,1.0
http://propertymap.info/project/Vijay-Orion--Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Arun-Excello-Estancia-GST-Road-Chennai,<10,<10,-,11
http://propertymap.info/project/Elite-Bandra---Andheri-Mumbai,<10,<10,-,1.0
http://propertymap.info/project/Acolade-Kharadi-Pune,<10,<10,-,9.0
http://propertymap.info/project/SGIL-Orchid-Rajarhat-Kolkata,<10,<10,-,1.0
http://propertymap.info/project/Nirmal-Chhaya-Towers-Zirakpur-Chandigarh,<10,<10,-,1.0
http://propertymap.info/project/ncr-olympia-noida-extension-noida,<10,<10,-,1.0
http://propertymap.info/project/Lodha-New-Cuffe-Parade-Kurla---Chembur-Mumbai,<10,<10,-,3.5
http://propertymap.info/project/aditya-willow-162--nh-24-ghaziabad,<10,<10,-,1.0
http://propertymap.info/builder/habitech-infrastructure-ltd,<10,<10,-,1.0
http://propertymap.info/builder/Steller-Group,<10,<10,-,1.0
http://propertymap.info/project/SMR-Sterling-Galaxy-Puri-Bhubaneshwar,<10,<10,-,1.0
http://propertymap.info/project/MGI-Mapple-Rajnagar-Extn-Ghaziabad,<10,<10,-,1.0
http://propertymap.info/project/New-Launch-Sector-77-Faridabad,<10,<10,-,1.0
http://propertymap.info/project/Emaar-Palm-Hills-NH-8-Gurgaon,<10,<10,-,1.0
http://propertymap.info/project/DLF-Hyde-Park-Estate-Mullanpur-Chandigarh,<10,<10,-,1.0
http://propertymap.info/project/Xotech-Hinjewadi-Pune,<10,<10,-,5.5
